子图,系列,x,y
子图1：宽频多正弦输入时程,系列1,0,0
子图1：宽频多正弦输入时程,系列1,0.0009999275208,0.0001149741842
子图1：宽频多正弦输入时程,系列1,0.001999855042,0.0002316662887
子图1：宽频多正弦输入时程,系列1,0.002999782562,0.0003496452804
子图1：宽频多正弦输入时程,系列1,0.003999710083,0.000468514096
子图1：宽频多正弦输入时程,系列1,0.004999637604,0.0005879183828
子图1：宽频多正弦输入时程,系列1,0.005999565125,0.0007075546397
子图1：宽频多正弦输入时程,系列1,0.006999492645,0.0008271776577
子图1：宽频多正弦输入时程,系列1,0.007999420166,0.0009466071695
子图1：宽频多正弦输入时程,系列1,0.008999347687,0.001065733625
子图1：宽频多正弦输入时程,系列1,0.009999275208,0.001184523018
子图1：宽频多正弦输入时程,系列1,0.01099920273,0.001303020705
子图1：宽频多正弦输入时程,系列1,0.01199913025,0.001421354156
子图1：宽频多正弦输入时程,系列1,0.01299905777,0.001539734604
子图1：宽频多正弦输入时程,系列1,0.01399898529,0.001658457556
子图1：宽频多正弦输入时程,系列1,0.01499891281,0.001777902156
子图1：宽频多正弦输入时程,系列1,0.01599884033,0.001898529384
子图1：宽频多正弦输入时程,系列1,0.01699876785,0.00202087911
子图1：宽频多正弦输入时程,系列1,0.01799869537,0.002145566009
子图1：宽频多正弦输入时程,系列1,0.01899862289,0.002273274382
子图1：宽频多正弦输入时程,系列1,0.01999855042,0.002404751914
子图1：宽频多正弦输入时程,系列1,0.02099847794,0.00254080243
子图1：宽频多正弦输入时程,系列1,0.02199840546,0.002682277715
子图1：宽频多正弦输入时程,系列1,0.02299833298,0.002830068474
子图1：宽频多正弦输入时程,系列1,0.0239982605,0.002985094513
子图1：宽频多正弦输入时程,系列1,0.02499818802,0.003148294246
子图1：宽频多正弦输入时程,系列1,0.02599811554,0.003320613621
子图1：宽频多正弦输入时程,系列1,0.02699804306,0.00350299459
子图1：宽频多正弦输入时程,系列1,0.02799797058,0.003696363218
子图1：宽频多正弦输入时程,系列1,0.0289978981,0.003901617582
子图1：宽频多正弦输入时程,系列1,0.02999782562,0.004119615558
子图1：宽频多正弦输入时程,系列1,0.03099775314,0.004351162651
子图1：宽频多正弦输入时程,系列1,0.03199768066,0.004596999977
子图1：宽频多正弦输入时程,系列1,0.03299760818,0.00485779255
子图1：宽频多正弦输入时程,系列1,0.03399753571,0.005134117986
子图1：宽频多正弦输入时程,系列1,0.03499746323,0.005426455766
子图1：宽频多正弦输入时程,系列1,0.03599739075,0.005735177179
子图1：宽频多正弦输入时程,系列1,0.03699731827,0.00606053607
子图1：宽频多正弦输入时程,系列1,0.03799724579,0.006402660502
子图1：宽频多正弦输入时程,系列1,0.03899717331,0.006761545452
子图1：宽频多正弦输入时程,系列1,0.03999710083,0.007137046629
子图1：宽频多正弦输入时程,系列1,0.04099702835,0.007528875521
子图1：宽频多正弦输入时程,系列1,0.04199695587,0.007936595743
子图1：宽频多正弦输入时程,系列1,0.04299688339,0.008359620761
子图1：宽频多正弦输入时程,系列1,0.04399681091,0.008797213051
子图1：宽频多正弦输入时程,系列1,0.04499673843,0.009248484748
子图1：宽频多正弦输入时程,系列1,0.04599666595,0.009712399809
子图1：宽频多正弦输入时程,系列1,0.04699659348,0.01018777772
子图1：宽频多正弦输入时程,系列1,0.047996521,0.01067329873
子图1：宽频多正弦输入时程,系列1,0.04899644852,0.0111675107
子图1：宽频多正弦输入时程,系列1,0.04999637604,0.01166883733
子图1：宽频多正弦输入时程,系列1,0.05099630356,0.01217558805
子图1：宽频多正弦输入时程,系列1,0.05199623108,0.01268596919
子图1：宽频多正弦输入时程,系列1,0.0529961586,0.01319809662
子图1：宽频多正弦输入时程,系列1,0.05399608612,0.01371000965
子图1：宽频多正弦输入时程,系列1,0.05499601364,0.01421968612
子图1：宽频多正弦输入时程,系列1,0.05599594116,0.01472505859
子图1：宽频多正弦输入时程,系列1,0.05699586868,0.01522403157
子图1：宽频多正弦输入时程,系列1,0.0579957962,0.01571449954
子图1：宽频多正弦输入时程,系列1,0.05899572372,0.0161943657
子图1：宽频多正弦输入时程,系列1,0.05999565125,0.01666156131
子图1：宽频多正弦输入时程,系列1,0.06099557877,0.01711406547
子图1：宽频多正弦输入时程,系列1,0.06199550629,0.0175499251
子图1：宽频多正弦输入时程,系列1,0.06299543381,0.01796727501
子图1：宽频多正弦输入时程,系列1,0.06399536133,0.01836435796
子图1：宽频多正弦输入时程,系列1,0.06499528885,0.01873954436
子图1：宽频多正弦输入时程,系列1,0.06599521637,0.01909135161
子图1：宽频多正弦输入时程,系列1,0.06699514389,0.01941846274
子图1：宽频多正弦输入时程,系列1,0.06799507141,0.01971974435
子图1：宽频多正弦输入时程,系列1,0.06899499893,0.01999426351
子图1：宽频多正弦输入时程,系列1,0.06999492645,0.02024130354
子图1：宽频多正弦输入时程,系列1,0.07099485397,0.02046037852
子图1：宽频多正弦输入时程,系列1,0.07199478149,0.02065124629
子图1：宽频多正弦输入时程,系列1,0.07299470901,0.02081391986
子图1：宽频多正弦输入时程,系列1,0.07399463654,0.02094867713
子图1：宽频多正弦输入时程,系列1,0.07499456406,0.02105606863
子图1：宽频多正弦输入时程,系列1,0.07599449158,0.02113692338
子图1：宽频多正弦输入时程,系列1,0.0769944191,0.02119235259
子图1：宽频多正弦输入时程,系列1,0.07799434662,0.02122375121
子图1：宽频多正弦输入时程,系列1,0.07899427414,0.02123279724
子图1：宽频多正弦输入时程,系列1,0.07999420166,0.02122144872
子图1：宽频多正弦输入时程,系列1,0.08099412918,0.02119193846
子图1：宽频多正弦输入时程,系列1,0.0819940567,0.02114676628
子图1：宽频多正弦输入时程,系列1,0.08299398422,0.02108868902
子图1：宽频多正弦输入时程,系列1,0.08399391174,0.02102070817
子图1：宽频多正弦输入时程,系列1,0.08499383926,0.0209460552
子图1：宽频多正弦输入时程,系列1,0.08599376678,0.02086817465
子图1：宽频多正弦输入时程,系列1,0.08699369431,0.02079070504
子图1：宽频多正弦输入时程,系列1,0.08799362183,0.02071745778
子图1：宽频多正弦输入时程,系列1,0.08899354935,0.02065239403
子图1：宽频多正弦输入时程,系列1,0.08999347687,0.0205995998
子图1：宽频多正弦输入时程,系列1,0.09099340439,0.02056325932
子图1：宽频多正弦输入时程,系列1,0.09199333191,0.02054762694
子图1：宽频多正弦输入时程,系列1,0.09299325943,0.0205569977
子图1：宽频多正弦输入时程,系列1,0.09399318695,0.02059567669
子图1：宽频多正弦输入时程,系列1,0.09499311447,0.02066794753
子图1：宽频多正弦输入时程,系列1,0.09599304199,0.02077804014
子图1：宽频多正弦输入时程,系列1,0.09699296951,0.02093009797
子图1：宽频多正弦输入时程,系列1,0.09799289703,0.02112814503
子图1：宽频多正弦输入时程,系列1,0.09899282455,0.02137605287
子图1：宽频多正弦输入时程,系列1,0.09999275208,0.0216775078
子图1：宽频多正弦输入时程,系列1,0.1009926796,0.02203597865
子图1：宽频多正弦输入时程,系列1,0.1019926071,0.02245468521
子图1：宽频多正弦输入时程,系列1,0.1029925346,0.02293656771
子图1：宽频多正弦输入时程,系列1,0.1039924622,0.02348425751
子图1：宽频多正弦输入时程,系列1,0.1049923897,0.02410004936
子图1：宽频多正弦输入时程,系列1,0.1059923172,0.0247858753
子图1：宽频多正弦输入时程,系列1,0.1069922447,0.0255432806
子图1：宽频多正弦输入时程,系列1,0.1079921722,0.02637340186
子图1：宽频多正弦输入时程,系列1,0.1089920998,0.02727694757
子图1：宽频多正弦输入时程,系列1,0.1099920273,0.02825418113
子图1：宽频多正弦输入时程,系列1,0.1109919548,0.02930490686
子图1：宽频多正弦输入时程,系列1,0.1119918823,0.03042845878
子图1：宽频多正弦输入时程,系列1,0.1129918098,0.03162369255
子图1：宽频多正弦输入时程,系列1,0.1139917374,0.0328889807
子图1：宽频多正弦输入时程,系列1,0.1149916649,0.03422221107
子图1：宽频多正弦输入时程,系列1,0.1159915924,0.03562078876
子图1：宽频多正弦输入时程,系列1,0.1169915199,0.03708164149
子图1：宽频多正弦输入时程,系列1,0.1179914474,0.03860122853
子图1：宽频多正弦输入时程,系列1,0.118991375,0.04017555311
子图1：宽频多正弦输入时程,系列1,0.1199913025,0.04180017836
子图1：宽频多正弦输入时程,系列1,0.12099123,0.04347024669
子图1：宽频多正弦输入时程,系列1,0.1219911575,0.04518050266
子图1：宽频多正弦输入时程,系列1,0.1229910851,0.04692531905
子图1：宽频多正弦输入时程,系列1,0.1239910126,0.04869872623
子图1：宽频多正弦输入时程,系列1,0.1249909401,0.05049444451
子图1：宽频多正弦输入时程,系列1,0.1259908676,0.05230591947
子图1：宽频多正弦输入时程,系列1,0.1269907951,0.05412635991
子图1：宽频多正弦输入时程,系列1,0.1279907227,0.05594877832
子图1：宽频多正弦输入时程,系列1,0.1289906502,0.05776603366
子图1：宽频多正弦输入时程,系列1,0.1299905777,0.05957087605
子图1：宽频多正弦输入时程,系列1,0.1309905052,0.06135599325
子图1：宽频多正弦输入时程,系列1,0.1319904327,0.06311405858
子图1：宽频多正弦输入时程,系列1,0.1329903603,0.06483777995
子图1：宽频多正弦输入时程,系列1,0.1339902878,0.06651994971
子图1：宽频多正弦输入时程,系列1,0.1349902153,0.06815349501
子图1：宽频多正弦输入时程,系列1,0.1359901428,0.06973152825
子图1：宽频多正弦输入时程,系列1,0.1369900703,0.07124739738
子图1：宽频多正弦输入时程,系列1,0.1379899979,0.07269473561
子图1：宽频多正弦输入时程,系列1,0.1389899254,0.0740675102
子图1：宽频多正弦输入时程,系列1,0.1399898529,0.07536007005
子图1：宽频多正弦输入时程,系列1,0.1409897804,0.07656719159
子图1：宽频多正弦输入时程,系列1,0.1419897079,0.07768412274
子图1：宽频多正弦输入时程,系列1,0.1429896355,0.07870662459
子图1：宽频多正弦输入时程,系列1,0.143989563,0.0796310104
子图1：宽频多正弦输入时程,系列1,0.1449894905,0.08045418171
子图1：宽频多正弦输入时程,系列1,0.145989418,0.08117366114
子图1：宽频多正弦输入时程,系列1,0.1469893456,0.08178762171
子图1：宽频多正弦输入时程,系列1,0.1479892731,0.08229491231
子图1：宽频多正弦输入时程,系列1,0.1489892006,0.08269507918
子图1：宽频多正弦输入时程,系列1,0.1499891281,0.08298838308
子图1：宽频多正弦输入时程,系列1,0.1509890556,0.08317581204
子图1：宽频多正弦输入时程,系列1,0.1519889832,0.08325908947
子图1：宽频多正弦输入时程,系列1,0.1529889107,0.08324067756
子图1：宽频多正弦输入时程,系列1,0.1539888382,0.08312377571
子图1：宽频多正弦输入时程,系列1,0.1549887657,0.08291231412
子图1：宽频多正弦输入时程,系列1,0.1559886932,0.08261094235
子图1：宽频多正弦输入时程,系列1,0.1569886208,0.08222501291
子图1：宽频多正弦输入时程,系列1,0.1579885483,0.08176055984
子图1：宽频多正弦输入时程,系列1,0.1589884758,0.08122427239
子图1：宽频多正弦输入时程,系列1,0.1599884033,0.08062346392
子图1：宽频多正弦输入时程,系列1,0.1609883308,0.07996603602
子图1：宽频多正弦输入时程,系列1,0.1619882584,0.07926043821
子图1：宽频多正弦输入时程,系列1,0.1629881859,0.07851562318
子图1：宽频多正弦输入时程,系列1,0.1639881134,0.07774099797
子图1：宽频多正弦输入时程,系列1,0.1649880409,0.0769463713
子图1：宽频多正弦输入时程,系列1,0.1659879684,0.07614189732
子图1：宽频多正弦输入时程,系列1,0.166987896,0.07533801605
子图1：宽频多正弦输入时程,系列1,0.1679878235,0.07454539098
子图1：宽频多正弦输入时程,系列1,0.168987751,0.07377484405
子图1：宽频多正弦输入时程,系列1,0.1699876785,0.07303728851
子图1：宽频多正弦输入时程,系列1,0.170987606,0.07234366005
子图1：宽频多正弦输入时程,系列1,0.1719875336,0.07170484649
子图1：宽频多正弦输入时程,系列1,0.1729874611,0.07113161674
子图1：宽频多正弦输入时程,系列1,0.1739873886,0.07063454924
子图1：宽频多正弦输入时程,系列1,0.1749873161,0.07022396042
子图1：宽频多正弦输入时程,系列1,0.1759872437,0.06990983377
子图1：宽频多正弦输入时程,系列1,0.1769871712,0.06970174975
子图1：宽频多正弦输入时程,系列1,0.1779870987,0.0696088173
子图1：宽频多正弦输入时程,系列1,0.1789870262,0.06963960716
子图1：宽频多正弦输入时程,系列1,0.1799869537,0.06980208771
子图1：宽频多正弦输入时程,系列1,0.1809868813,0.07010356353
子图1：宽频多正弦输入时程,系列1,0.1819868088,0.07055061733
子图1：宽频多正弦输入时程,系列1,0.1829867363,0.07114905567
子图1：宽频多正弦输入时程,系列1,0.1839866638,0.07190385866
子图1：宽频多正弦输入时程,系列1,0.1849865913,0.07281913435
子图1：宽频多正弦输入时程,系列1,0.1859865189,0.07389807793
子图1：宽频多正弦输入时程,系列1,0.1869864464,0.07514293614
子图1：宽频多正弦输入时程,系列1,0.1879863739,0.07655497731
子图1：宽频多正弦输入时程,系列1,0.1889863014,0.07813446713
子图1：宽频多正弦输入时程,系列1,0.1899862289,0.07988065051
子图1：宽频多正弦输入时程,系列1,0.1909861565,0.08179173972
子图1：宽频多正弦输入时程,系列1,0.191986084,0.08386490893
子图1：宽频多正弦输入时程,系列1,0.1929860115,0.08609629531
子图1：宽频多正弦输入时程,系列1,0.193985939,0.08848100682
子图1：宽频多正弦输入时程,系列1,0.1949858665,0.09101313659
子图1：宽频多正弦输入时程,系列1,0.1959857941,0.09368578411
子图1：宽频多正弦输入时程,系列1,0.1969857216,0.09649108294
子图1：宽频多正弦输入时程,系列1,0.1979856491,0.09942023507
子图1：宽频多正弦输入时程,系列1,0.1989855766,0.1024635517
子图1：宽频多正弦输入时程,系列1,0.1999855042,0.1056105001
子图1：宽频多正弦输入时程,系列1,0.2009854317,0.1088497569
子图1：宽频多正弦输入时程,系列1,0.2019853592,0.1121692668
子图1：宽频多正弦输入时程,系列1,0.2029852867,0.1155563065
子图1：宽频多正弦输入时程,系列1,0.2039852142,0.1189975548
子图1：宽频多正弦输入时程,系列1,0.2049851418,0.1224791662
子图1：宽频多正弦输入时程,系列1,0.2059850693,0.1259868499
子图1：宽频多正弦输入时程,系列1,0.2069849968,0.1295059517
子图1：宽频多正弦输入时程,系列1,0.2079849243,0.1330215404
子图1：宽频多正弦输入时程,系列1,0.2089848518,0.1365184962
子图1：宽频多正弦输入时程,系列1,0.2099847794,0.1399816018
子图1：宽频多正弦输入时程,系列1,0.2109847069,0.1433956359
子图1：宽频多正弦输入时程,系列1,0.2119846344,0.146745467
子图1：宽频多正弦输入时程,系列1,0.2129845619,0.1500161483
子图1：宽频多正弦输入时程,系列1,0.2139844894,0.153193013
子图1：宽频多正弦输入时程,系列1,0.214984417,0.1562617689
子图1：宽频多正弦输入时程,系列1,0.2159843445,0.1592085913
子图1：宽频多正弦输入时程,系列1,0.216984272,0.1620202149
子图1：宽频多正弦输入时程,系列1,0.2179841995,0.1646840233
子图1：宽频多正弦输入时程,系列1,0.218984127,0.167188135
子图1：宽频多正弦输入时程,系列1,0.2199840546,0.1695214862
子图1：宽频多正弦输入时程,系列1,0.2209839821,0.1716739099
子图1：宽频多正弦输入时程,系列1,0.2219839096,0.1736362097
子图1：宽频多正弦输入时程,系列1,0.2229838371,0.1754002286
子图1：宽频多正弦输入时程,系列1,0.2239837646,0.1769589126
子图1：宽频多正弦输入时程,系列1,0.2249836922,0.1783063675
子图1：宽频多正弦输入时程,系列1,0.2259836197,0.1794379093
子图1：宽频多正弦输入时程,系列1,0.2269835472,0.1803501081
子图1：宽频多正弦输入时程,系列1,0.2279834747,0.1810408244
子图1：宽频多正弦输入时程,系列1,0.2289834023,0.1815092369
子图1：宽频多正弦输入时程,系列1,0.2299833298,0.1817558641
子图1：宽频多正弦输入时程,系列1,0.2309832573,0.1817825761
子图1：宽频多正弦输入时程,系列1,0.2319831848,0.1815925994
子图1：宽频多正弦输入时程,系列1,0.2329831123,0.1811905122
子图1：宽频多正弦输入时程,系列1,0.2339830399,0.1805822317
子图1：宽频多正弦输入时程,系列1,0.2349829674,0.1797749933
子图1：宽频多正弦输入时程,系列1,0.2359828949,0.1787773203
子图1：宽频多正弦输入时程,系列1,0.2369828224,0.1775989863
子图1：宽频多正弦输入时程,系列1,0.2379827499,0.1762509684
子图1：宽频多正弦输入时程,系列1,0.2389826775,0.1747453931
子图1：宽频多正弦输入时程,系列1,0.239982605,0.1730954741
子图1：宽频多正弦输入时程,系列1,0.2409825325,0.1713154423
子图1：宽频多正弦输入时程,系列1,0.24198246,0.1694204694
子图1：宽频多正弦输入时程,系列1,0.2429823875,0.1674265844
子图1：宽频多正弦输入时程,系列1,0.2439823151,0.1653505835
子图1：宽频多正弦输入时程,系列1,0.2449822426,0.1632099346
子图1：宽频多正弦输入时程,系列1,0.2459821701,0.1610226766
子图1：宽频多正弦输入时程,系列1,0.2469820976,0.1588073142
子图1：宽频多正弦输入时程,系列1,0.2479820251,0.1565827079
子图1：宽频多正弦输入时程,系列1,0.2489819527,0.1543679613
子图1：宽频多正弦输入时程,系列1,0.2499818802,0.1521823055
子图1：宽频多正弦输入时程,系列1,0.2509818077,0.1500449815
子图1：宽频多正弦输入时程,系列1,0.2519817352,0.1479751208
子图1：宽频多正弦输入时程,系列1,0.2529816628,0.1459916264
子图1：宽频多正弦输入时程,系列1,0.2539815903,0.1441130528
子图1：宽频多正弦输入时程,系列1,0.2549815178,0.1423574877
子图1：宽频多正弦输入时程,系列1,0.2559814453,0.140742435
子图1：宽频多正弦输入时程,系列1,0.2569813728,0.1392847005
子图1：宽频多正弦输入时程,系列1,0.2579813004,0.13800028
子图1：宽频多正弦输入时程,系列1,0.2589812279,0.1369042524
子图1：宽频多正弦输入时程,系列1,0.2599811554,0.1360106763
子图1：宽频多正弦输入时程,系列1,0.2609810829,0.1353324925
子图1：宽频多正弦输入时程,系列1,0.2619810104,0.1348814319
子图1：宽频多正弦输入时程,系列1,0.262980938,0.1346679307
子图1：宽频多正弦输入时程,系列1,0.2639808655,0.1347010519
子图1：宽频多正弦输入时程,系列1,0.264980793,0.1349884151
子图1：宽频多正弦输入时程,系列1,0.2659807205,0.135536134
子图1：宽频多正弦输入时程,系列1,0.266980648,0.1363487631
子图1：宽频多正弦输入时程,系列1,0.2679805756,0.1374292532
子图1：宽频多正弦输入时程,系列1,0.2689805031,0.1387789161
子图1：宽频多正弦输入时程,系列1,0.2699804306,0.1403973999
子图1：宽频多正弦输入时程,系列1,0.2709803581,0.142282673
子图1：宽频多正弦输入时程,系列1,0.2719802856,0.1444310195
子图1：宽频多正弦输入时程,系列1,0.2729802132,0.1468370443
子图1：宽频多正弦输入时程,系列1,0.2739801407,0.1494936888
子图1：宽频多正弦输入时程,系列1,0.2749800682,0.1523922567
子图1：宽频多正弦输入时程,系列1,0.2759799957,0.1555224505
子图1：宽频多正弦输入时程,系列1,0.2769799232,0.1588724176
子图1：宽频多正弦输入时程,系列1,0.2779798508,0.1624288073
子图1：宽频多正弦输入时程,系列1,0.2789797783,0.1661768366
子图1：宽频多正弦输入时程,系列1,0.2799797058,0.1701003658
子图1：宽频多正弦输入时程,系列1,0.2809796333,0.1741819831
子图1：宽频多正弦输入时程,系列1,0.2819795609,0.1784030978
子图1：宽频多正弦输入时程,系列1,0.2829794884,0.1827440417
子图1：宽频多正弦输入时程,系列1,0.2839794159,0.1871841773
子图1：宽频多正弦输入时程,系列1,0.2849793434,0.1917020142
子图1：宽频多正弦输入时程,系列1,0.2859792709,0.19627533
子图1：宽频多正弦输入时程,系列1,0.2869791985,0.2008812989
子图1：宽频多正弦输入时程,系列1,0.287979126,0.2054966228
子图1：宽频多正弦输入时程,系列1,0.2889790535,0.2100976687
子图1：宽频多正弦输入时程,系列1,0.289978981,0.2146606072
子图1：宽频多正弦输入时程,系列1,0.2909789085,0.2191615551
子图1：宽频多正弦输入时程,系列1,0.2919788361,0.2235767185
子图1：宽频多正弦输入时程,系列1,0.2929787636,0.2278825372
子图1：宽频多正弦输入时程,系列1,0.2939786911,0.2320558281
子图1：宽频多正弦输入时程,系列1,0.2949786186,0.2360739288
子图1：宽频多正弦输入时程,系列1,0.2959785461,0.2399148377
子图1：宽频多正弦输入时程,系列1,0.2969784737,0.243557352
子图1：宽频多正弦输入时程,系列1,0.2979784012,0.2469812023
子图1：宽频多正弦输入时程,系列1,0.2989783287,0.2501671818
子图1：宽频多正弦输入时程,系列1,0.2999782562,0.2530972706
子图1：宽频多正弦输入时程,系列1,0.3009781837,0.2557547536
子图1：宽频多正弦输入时程,系列1,0.3019781113,0.2581243312
子图1：宽频多正弦输入时程,系列1,0.3029780388,0.2601922226
子图1：宽频多正弦输入时程,系列1,0.3039779663,0.2619462602
子图1：宽频多正弦输入时程,系列1,0.3049778938,0.2633759757
子图1：宽频多正弦输入时程,系列1,0.3059778214,0.2644726752
子图1：宽频多正弦输入时程,系列1,0.3069777489,0.2652295054
子图1：宽频多正弦输入时程,系列1,0.3079776764,0.2656415084
子图1：宽频多正弦输入时程,系列1,0.3089776039,0.2657056653
子图1：宽频多正弦输入时程,系列1,0.3099775314,0.2654209285
子图1：宽频多正弦输入时程,系列1,0.310977459,0.2647882424
子图1：宽频多正弦输入时程,系列1,0.3119773865,0.2638105518
子图1：宽频多正弦输入时程,系列1,0.312977314,0.2624927983
子图1：宽频多正弦输入时程,系列1,0.3139772415,0.2608419045
子图1：宽频多正弦输入时程,系列1,0.314977169,0.258866746
子图1：宽频多正弦输入时程,系列1,0.3159770966,0.2565781112
子图1：宽频多正弦输入时程,系列1,0.3169770241,0.2539886496
子图1：宽频多正弦输入时程,系列1,0.3179769516,0.2511128077
子图1：宽频多正弦输入时程,系列1,0.3189768791,0.247966754
子图1：宽频多正弦输入时程,系列1,0.3199768066,0.2445682927
子图1：宽频多正弦输入时程,系列1,0.3209767342,0.2409367671
子图1：宽频多正弦输入时程,系列1,0.3219766617,0.2370929525
子图1：宽频多正弦输入时程,系列1,0.3229765892,0.2330589404
